rooms,size,level,max_levels,price,district_Мирабадский,district_Мирзо-Улугбекский,district_Олмазорский,district_Сергелийский,district_Учтепинский,district_Чиланзарский,district_Шайхантахурский,district_Юнусабадский,district_Яккасарайский,district_Янгихаётский,district_Яшнободский
2,90.0,7,9,90000.0,1,0,0,0,0,0,0,0,0,0,0
3,68.0,4,5,42800.0,0,0,0,0,1,0,0,0,0,0,0
5,100.0,4,5,59000.0,0,0,0,0,0,0,0,1,0,0,0
1,41.0,2,4,26500.0,0,0,0,0,0,0,0,1,0,0,0
3,94.0,9,9,70000.0,0,0,1,0,0,0,0,0,0,0,0
3,82.0,6,10,63000.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,3,4,60000.0,0,0,0,0,0,0,0,1,0,0,0
1,45.0,3,9,56500.0,1,0,0,0,0,0,0,0,0,0,0
5,118.0,8,9,61000.0,0,0,0,0,0,0,0,1,0,0,0
2,64.4,12,12,32000.0,0,1,0,0,0,0,0,0,0,0,0
5,248.0,8,9,387000.0,0,1,0,0,0,0,0,0,0,0,0
4,160.0,8,8,160000.0,0,1,0,0,0,0,0,0,0,0,0
1,36.0,1,4,23000.0,0,0,0,0,0,0,0,1,0,0,0
4,120.0,5,5,110000.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,4,9,70000.0,1,0,0,0,0,0,0,0,0,0,0
4,187.0,4,6,145000.0,1,0,0,0,0,0,0,0,0,0,0
2,60.0,3,5,57000.0,0,0,0,0,0,0,0,0,1,0,0
4,96.0,7,9,49900.0,0,0,0,0,0,0,0,1,0,0,0
3,80.0,3,9,39000.0,0,0,0,1,0,0,0,0,0,0,0
2,48.0,4,5,45000.0,0,0,0,0,0,0,0,0,1,0,0
1,32.0,3,4,22500.0,0,1,0,0,0,0,0,0,0,0,0
3,82.0,2,7,46500.0,0,0,1,0,0,0,0,0,0,0,0
3,90.0,2,9,50000.0,0,1,0,0,0,0,0,0,0,0,0
2,77.0,6,6,62000.0,0,0,0,0,0,0,0,1,0,0,0
2,48.0,5,5,30000.0,0,0,0,0,1,0,0,0,0,0,0
2,65.0,2,9,65000.0,0,0,0,0,0,0,0,0,0,0,1
2,50.0,1,4,37000.0,0,0,0,0,0,0,0,0,0,0,1
3,73.0,4,4,34000.0,0,0,0,0,0,0,0,0,0,0,1
3,67.0,4,4,32000.0,0,1,0,0,0,0,0,0,0,0,0
4,107.0,8,9,100000.0,1,0,0,0,0,0,0,0,0,0,0
3,132.0,3,4,65000.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,4,4,40000.0,0,0,0,0,0,1,0,0,0,0,0
3,63.0,3,4,42000.0,0,0,0,0,0,1,0,0,0,0,0
3,78.0,3,4,53000.0,0,1,0,0,0,0,0,0,0,0,0
4,90.0,4,4,75000.0,0,1,0,0,0,0,0,0,0,0,0
5,235.0,1,2,140000.0,0,0,0,0,0,0,1,0,0,0,0
3,135.0,3,8,95000.0,1,0,0,0,0,0,0,0,0,0,0
1,38.0,1,4,26000.0,0,0,0,0,0,0,0,1,0,0,0
3,80.0,4,4,90000.0,0,1,0,0,0,0,0,0,0,0,0
1,38.0,3,4,22500.0,0,1,0,0,0,0,0,0,0,0,0
2,48.0,1,4,29400.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,6,12,40000.0,0,0,0,0,0,0,0,0,0,0,1
3,113.0,4,4,63000.0,0,0,1,0,0,0,0,0,0,0,0
2,56.0,4,4,32200.0,0,0,1,0,0,0,0,0,0,0,0
2,61.0,3,4,75000.0,0,0,0,0,0,0,0,1,0,0,0
2,48.0,2,4,31500.0,0,1,0,0,0,0,0,0,0,0,0
3,65.0,4,4,34998.0,0,1,0,0,0,0,0,0,0,0,0
4,117.0,1,8,135000.0,0,0,0,0,0,0,0,1,0,0,0
2,56.0,2,5,33500.0,0,0,0,0,0,0,0,0,1,0,0
2,56.0,2,4,32900.0,0,0,1,0,0,0,0,0,0,0,0
3,70.0,3,5,36000.0,0,1,0,0,0,0,0,0,0,0,0
3,75.0,2,4,55000.0,0,0,0,0,0,0,0,0,1,0,0
3,72.0,4,12,45000.0,0,0,0,0,0,0,1,0,0,0,0
2,55.0,3,4,39000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,3,4,28500.0,0,1,0,0,0,0,0,0,0,0,0
2,54.0,3,4,34000.0,0,0,0,0,0,1,0,0,0,0,0
3,67.0,4,4,45000.0,0,0,0,0,0,1,0,0,0,0,0
4,112.0,6,9,77000.0,1,0,0,0,0,0,0,0,0,0,0
4,145.0,2,5,160000.0,0,1,0,0,0,0,0,0,0,0,0
2,78.0,5,5,39000.0,0,1,0,0,0,0,0,0,0,0,0
3,50.0,1,7,44600.0,0,0,0,0,0,0,0,0,0,1,0
2,52.0,4,5,28500.0,0,0,0,0,1,0,0,0,0,0,0
2,59.0,5,5,30000.0,0,1,0,0,0,0,0,0,0,0,0
1,30.0,3,4,22300.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,4,5,30500.0,0,1,0,0,0,0,0,0,0,0,0
3,70.0,2,4,56000.0,0,0,0,0,0,0,1,0,0,0,0
2,54.0,9,9,38000.0,0,0,0,0,0,0,0,1,0,0,0
2,53.0,1,5,62000.0,0,1,0,0,0,0,0,0,0,0,0
2,51.0,4,4,33500.0,0,0,0,0,1,0,0,0,0,0,0
6,268.0,1,3,260000.0,0,0,0,0,0,0,1,0,0,0,0
2,65.0,4,4,51000.0,0,1,0,0,0,0,0,0,0,0,0
3,78.0,5,6,32000.0,0,0,0,0,0,0,0,0,0,0,1
2,70.0,5,9,66000.0,0,1,0,0,0,0,0,0,0,0,0
2,65.0,3,4,75000.0,1,0,0,0,0,0,0,0,0,0,0
4,86.0,4,4,39500.0,0,0,1,0,0,0,0,0,0,0,0
2,58.41,3,6,23477.0,0,0,0,0,0,0,0,0,0,0,1
1,39.0,2,5,27500.0,0,0,0,0,0,0,0,0,1,0,0
3,70.0,3,4,68000.0,0,1,0,0,0,0,0,0,0,0,0
3,110.0,7,7,125000.0,0,0,0,0,0,0,1,0,0,0,0
2,52.0,3,5,63000.0,0,0,0,0,0,0,0,0,1,0,0
2,50.0,5,5,32000.0,0,0,0,0,1,0,0,0,0,0,0
2,65.0,7,9,49000.0,1,0,0,0,0,0,0,0,0,0,0
3,82.0,3,4,120000.0,0,1,0,0,0,0,0,0,0,0,0
3,103.0,4,8,103000.0,1,0,0,0,0,0,0,0,0,0,0
3,70.0,7,9,56000.0,0,0,0,0,0,0,1,0,0,0,0
2,50.0,3,4,36000.0,0,1,0,0,0,0,0,0,0,0,0
2,62.0,2,9,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,53.0,9,10,46000.0,1,0,0,0,0,0,0,0,0,0,0
3,72.0,7,9,65000.0,1,0,0,0,0,0,0,0,0,0,0
3,88.0,5,9,73000.0,0,0,0,0,0,0,0,0,0,0,1
1,35.0,4,5,33000.0,0,1,0,0,0,0,0,0,0,0,0
4,93.0,2,5,46500.0,0,1,0,0,0,0,0,0,0,0,0
2,60.0,3,4,33500.0,0,0,0,0,0,0,0,1,0,0,0
3,103.0,7,8,96000.0,1,0,0,0,0,0,0,0,0,0,0
3,265.0,1,9,198750.0,0,0,0,0,0,0,0,0,1,0,0
8,350.0,2,12,260000.0,1,0,0,0,0,0,0,0,0,0,0
3,70.0,1,4,65000.0,0,0,0,0,0,0,1,0,0,0,0
4,115.0,1,4,135000.0,0,0,0,0,0,0,0,0,1,0,0
4,91.62,4,5,49000.0,0,0,0,0,0,0,0,1,0,0,0
3,100.0,5,9,100000.0,1,0,0,0,0,0,0,0,0,0,0
4,120.0,1,4,135000.0,0,0,0,0,0,0,0,0,1,0,0
3,85.0,3,9,82000.0,1,0,0,0,0,0,0,0,0,0,0
3,85.0,5,9,74000.0,1,0,0,0,0,0,0,0,0,0,0
2,58.1,10,11,25907.0,0,0,0,0,0,0,0,0,0,0,1
3,90.0,3,3,75000.0,0,0,0,0,0,0,0,0,1,0,0
2,82.57,9,9,67000.0,0,0,0,0,0,0,0,0,0,0,1
1,40.52,5,5,22000.0,0,0,1,0,0,0,0,0,0,0,0
3,115.0,1,9,100000.0,0,0,0,0,0,1,0,0,0,0,0
2,56.0,2,2,30000.0,0,1,0,0,0,0,0,0,0,0,0
2,68.4,4,9,58500.0,0,0,0,0,0,1,0,0,0,0,0
2,67.0,6,9,51000.0,1,0,0,0,0,0,0,0,0,0,0
2,57.0,9,9,31000.0,0,1,0,0,0,0,0,0,0,0,0
3,115.0,5,8,195000.0,0,0,0,0,0,0,0,1,0,0,0
4,456.0,8,8,230000.0,0,0,0,0,0,0,0,0,0,0,1
4,184.0,8,8,280000.0,1,0,0,0,0,0,0,0,0,0,0
10,330.0,1,4,130000.0,0,1,0,0,0,0,0,0,0,0,0
2,57.0,6,9,67000.0,0,1,0,0,0,0,0,0,0,0,0
5,116.0,3,9,87000.0,0,0,0,0,0,0,0,0,1,0,0
1,35.0,2,9,23500.0,0,0,0,0,0,0,0,0,0,0,1
5,254.0,1,8,285000.0,0,0,0,0,0,0,0,1,0,0,0
6,252.0,1,8,285000.0,0,0,0,0,0,0,0,1,0,0,0
2,72.0,4,9,39500.0,0,0,1,0,0,0,0,0,0,0,0
2,55.0,1,4,30500.0,0,0,0,0,0,0,0,1,0,0,0
2,38.0,4,4,32000.0,0,0,0,0,0,1,0,0,0,0,0
1,30.0,3,4,25000.0,0,1,0,0,0,0,0,0,0,0,0
2,49.0,3,4,32500.0,0,0,0,0,1,0,0,0,0,0,0
4,100.0,6,9,85000.0,0,0,0,0,0,0,0,1,0,0,0
3,70.0,3,4,40400.0,0,0,1,0,0,0,0,0,0,0,0
1,64.0,8,12,55708.0,0,0,0,0,0,0,0,0,1,0,0
4,100.0,7,9,44900.0,0,0,0,0,0,0,0,0,0,0,1
1,41.0,2,4,38000.0,0,1,0,0,0,0,0,0,0,0,0
4,80.0,2,5,47000.0,0,0,0,0,0,0,0,0,0,0,1
1,30.0,5,5,40500.0,0,0,0,0,0,0,0,0,1,0,0
2,52.0,4,4,46500.0,0,0,0,0,0,1,0,0,0,0,0
2,62.0,1,9,62000.0,1,0,0,0,0,0,0,0,0,0,0
2,51.0,5,5,53000.0,0,0,0,0,0,0,0,0,1,0,0
4,126.0,1,4,155000.0,1,0,0,0,0,0,0,0,0,0,0
2,82.0,8,8,69900.0,0,0,0,0,0,0,0,0,1,0,0
6,208.0,1,7,280000.0,0,1,0,0,0,0,0,0,0,0,0
1,50.0,7,9,37500.0,0,0,0,0,0,0,0,1,0,0,0
4,82.0,1,4,85000.0,0,0,0,0,0,0,0,1,0,0,0
3,88.0,5,5,55000.0,1,0,0,0,0,0,0,0,0,0,0
3,85.0,5,9,74000.0,1,0,0,0,0,0,0,0,0,0,0
1,27.0,3,3,19500.0,0,0,0,0,0,1,0,0,0,0,0
3,68.0,5,5,36200.0,0,0,0,0,1,0,0,0,0,0,0
3,70.0,4,4,41500.0,0,1,0,0,0,0,0,0,0,0,0
1,46.0,1,5,36500.0,0,0,0,0,0,0,0,0,1,0,0
4,140.0,5,9,84000.0,0,1,0,0,0,0,0,0,0,0,0
5,96.0,1,5,75000.0,0,0,0,0,0,0,1,0,0,0,0
3,65.0,2,4,42000.0,0,0,0,0,1,0,0,0,0,0,0
4,98.0,2,4,75000.0,0,0,0,0,0,0,0,1,0,0,0
3,90.0,9,9,62000.0,0,0,0,0,0,0,0,1,0,0,0
3,90.0,3,5,102000.0,1,0,0,0,0,0,0,0,0,0,0
3,90.0,3,5,105000.0,1,0,0,0,0,0,0,0,0,0,0
4,125.0,7,8,165000.0,0,0,0,0,0,0,0,0,1,0,0
2,60.0,1,9,63000.0,0,1,0,0,0,0,0,0,0,0,0
2,60.0,3,4,43000.0,0,0,0,0,0,0,0,0,1,0,0
2,65.0,4,9,76000.0,1,0,0,0,0,0,0,0,0,0,0
3,65.0,1,4,46500.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,3,4,31000.0,0,0,0,0,1,0,0,0,0,0,0
3,66.0,4,4,36000.0,0,0,0,0,0,0,0,0,0,0,1
2,46.0,1,4,36000.0,0,0,0,0,0,0,0,1,0,0,0
2,56.0,4,5,34500.0,0,0,0,0,0,0,0,0,1,0,0
3,78.0,3,5,55000.0,0,1,0,0,0,0,0,0,0,0,0
3,72.0,5,5,45000.0,0,0,0,0,0,0,0,0,0,0,1
2,48.0,1,4,38000.0,0,0,0,0,0,0,0,0,1,0,0
3,56.0,1,2,27000.0,0,0,1,0,0,0,0,0,0,0,0
2,65.0,4,4,33000.0,0,1,0,0,0,0,0,0,0,0,0
3,75.0,6,9,110000.0,1,0,0,0,0,0,0,0,0,0,0
4,120.0,1,5,135000.0,1,0,0,0,0,0,0,0,0,0,0
1,46.0,2,9,42000.0,0,1,0,0,0,0,0,0,0,0,0
2,63.0,4,9,59999.0,1,0,0,0,0,0,0,0,0,0,0
1,37.0,2,4,26500.0,0,0,0,0,1,0,0,0,0,0,0
4,104.0,4,5,78500.0,0,0,0,0,0,0,0,0,1,0,0
1,53.0,7,9,46500.0,1,0,0,0,0,0,0,0,0,0,0
3,85.0,3,4,85000.0,1,0,0,0,0,0,0,0,0,0,0
4,82.0,3,4,75000.0,0,0,0,0,0,0,0,1,0,0,0
4,82.0,5,5,47500.0,0,0,0,0,0,0,0,0,1,0,0
3,70.0,4,4,63000.0,0,0,0,0,0,0,0,1,0,0,0
2,61.0,2,7,52500.0,0,0,0,0,0,0,1,0,0,0,0
2,65.0,4,5,65000.0,0,1,0,0,0,0,0,0,0,0,0
1,34.0,2,3,21600.0,0,1,0,0,0,0,0,0,0,0,0
1,32.0,4,4,20000.0,0,0,0,0,0,0,0,1,0,0,0
2,56.0,2,5,33500.0,0,0,0,0,1,0,0,0,0,0,0
1,36.0,4,4,24500.0,0,0,0,0,0,1,0,0,0,0,0
1,32.0,1,4,26500.0,0,0,0,0,0,1,0,0,0,0,0
2,46.0,2,4,35500.0,0,0,0,0,0,1,0,0,0,0,0
2,60.0,5,9,35000.0,0,0,0,0,1,0,0,0,0,0,0
2,56.0,1,4,39500.0,0,0,0,0,0,1,0,0,0,0,0
2,56.0,1,4,32500.0,0,0,0,0,0,1,0,0,0,0,0
3,84.0,4,6,37800.0,0,0,0,0,0,0,0,0,0,0,1
1,42.0,4,5,27500.0,0,0,0,0,1,0,0,0,0,0,0
1,42.0,4,5,25000.0,0,0,0,0,1,0,0,0,0,0,0
1,42.0,3,5,29500.0,0,0,0,0,1,0,0,0,0,0,0
4,184.0,8,8,280000.0,1,0,0,0,0,0,0,0,0,0,0
3,61.0,3,4,51500.0,0,0,0,0,0,1,0,0,0,0,0
2,45.0,5,5,28500.0,0,0,0,0,1,0,0,0,0,0,0
3,60.0,3,9,65000.0,0,0,0,0,0,1,0,0,0,0,0
3,75.0,1,9,85000.0,0,0,0,0,0,0,0,0,1,0,0
2,50.0,3,9,40000.0,0,0,0,0,0,0,0,0,1,0,0
1,42.0,3,4,35000.0,0,0,1,0,0,0,0,0,0,0,0
3,80.0,12,25,200000.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,9,9,85999.0,0,0,0,0,0,0,1,0,0,0,0
4,155.0,2,12,130000.0,1,0,0,0,0,0,0,0,0,0,0
2,52.0,2,4,74000.0,0,0,0,0,0,0,0,1,0,0,0
6,130.0,5,9,75000.0,0,0,0,1,0,0,0,0,0,0,0
3,111.0,6,9,110000.0,0,0,0,0,0,0,0,1,0,0,0
3,75.0,6,9,92000.0,1,0,0,0,0,0,0,0,0,0,0
3,68.0,3,4,82000.0,0,1,0,0,0,0,0,0,0,0,0
5,116.0,3,9,87000.0,0,0,0,0,0,0,0,0,1,0,0
2,48.0,1,4,42000.0,0,0,0,0,1,0,0,0,0,0,0
1,30.0,1,4,26700.0,0,0,0,0,0,1,0,0,0,0,0
3,72.0,4,9,80000.0,1,0,0,0,0,0,0,0,0,0,0
2,50.0,3,5,65000.0,0,0,0,0,0,0,0,0,1,0,0
4,98.0,2,9,75000.0,0,0,0,0,1,0,0,0,0,0,0
2,52.0,4,5,61000.0,0,0,0,0,0,0,0,0,1,0,0
2,62.0,5,9,76000.0,1,0,0,0,0,0,0,0,0,0,0
5,317.0,1,4,250000.0,0,0,0,0,0,0,1,0,0,0,0
3,70.0,5,9,58000.0,0,0,0,0,0,0,1,0,0,0,0
4,100.0,1,4,107000.0,0,0,0,0,0,0,0,0,0,0,1
1,50.0,4,12,52000.0,0,0,0,0,0,0,0,0,1,0,0
4,92.0,2,4,65000.0,0,1,0,0,0,0,0,0,0,0,0
3,93.0,2,4,46500.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,2,8,46500.0,0,0,0,0,0,1,0,0,0,0,0
3,120.0,3,8,125000.0,1,0,0,0,0,0,0,0,0,0,0
2,42.0,4,4,40500.0,0,0,0,0,0,0,0,0,1,0,0
2,55.0,3,9,50500.0,0,0,0,0,0,0,0,0,1,0,0
4,160.0,4,9,260000.0,1,0,0,0,0,0,0,0,0,0,0
1,34.0,2,5,56000.0,0,0,0,0,0,0,0,0,1,0,0
2,58.0,2,4,62000.0,1,0,0,0,0,0,0,0,0,0,0
2,50.0,1,5,42000.0,0,0,0,0,0,0,0,0,0,0,1
3,131.0,2,8,165000.0,0,1,0,0,0,0,0,0,0,0,0
3,75.0,2,4,75000.0,1,0,0,0,0,0,0,0,0,0,0
3,70.0,3,4,40000.0,0,0,0,0,1,0,0,0,0,0,0
2,55.0,4,5,73500.0,0,0,0,0,0,0,0,0,0,0,1
2,90.0,2,8,110000.0,0,0,0,0,0,0,0,1,0,0,0
2,60.0,1,9,58000.0,0,1,0,0,0,0,0,0,0,0,0
3,65.0,4,4,44500.0,0,0,0,0,1,0,0,0,0,0,0
2,70.0,2,9,80000.0,0,0,0,0,0,1,0,0,0,0,0
2,46.0,2,4,37000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,1,4,35500.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,3,4,42000.0,1,0,0,0,0,0,0,0,0,0,0
2,60.0,4,5,38000.0,0,0,0,0,0,0,0,1,0,0,0
4,182.0,5,8,290000.0,1,0,0,0,0,0,0,0,0,0,0
2,57.0,5,5,33000.0,0,0,1,0,0,0,0,0,0,0,0
5,125.0,6,9,51000.0,0,0,0,1,0,0,0,0,0,0,0
2,50.0,4,4,34000.0,0,0,0,0,0,1,0,0,0,0,0
4,90.0,4,5,55000.0,0,0,0,0,0,0,0,1,0,0,0
5,310.0,9,9,57500.0,0,0,0,1,0,0,0,0,0,0,0
2,56.0,6,6,37500.0,0,0,0,0,1,0,0,0,0,0,0
2,59.0,5,5,33000.0,0,0,1,0,0,0,0,0,0,0,0
3,95.0,3,6,39000.0,0,0,0,0,0,0,1,0,0,0,0
4,96.0,5,9,49900.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,1,4,39000.0,0,0,0,0,0,1,0,0,0,0,0
2,45.82,1,5,29000.0,0,0,0,0,0,0,0,0,0,0,1
2,51.0,5,5,32500.0,0,0,0,0,0,1,0,0,0,0,0
3,70.0,4,4,75000.0,0,1,0,0,0,0,0,0,0,0,0
1,37.0,1,4,26500.0,0,0,0,0,0,1,0,0,0,0,0
2,69.0,3,9,40795.0,0,0,1,0,0,0,0,0,0,0,0
4,84.0,3,4,73000.0,0,0,0,0,0,0,0,1,0,0,0
3,69.33,2,4,46000.0,0,0,1,0,0,0,0,0,0,0,0
4,86.0,1,5,57000.0,0,0,1,0,0,0,0,0,0,0,0
2,48.0,2,4,44000.0,0,0,0,0,0,1,0,0,0,0,0
4,138.0,1,3,135000.0,0,0,0,0,0,1,0,0,0,0,0
1,42.0,2,4,62000.0,0,1,0,0,0,0,0,0,0,0,0
3,105.0,1,8,112000.0,0,0,0,0,0,0,0,0,1,0,0
3,80.0,1,10,90000.0,0,0,0,0,0,0,0,1,0,0,0
3,80.0,1,10,90000.0,0,0,0,0,0,0,0,0,1,0,0
2,54.0,2,4,58000.0,0,0,0,0,0,0,0,1,0,0,0
3,75.0,3,9,53000.0,0,0,0,0,0,0,0,0,1,0,0
2,55.0,3,4,43000.0,0,0,0,0,0,0,1,0,0,0,0
1,27.0,3,3,19500.0,0,0,0,0,0,0,0,0,1,0,0
2,50.0,1,9,37000.0,0,0,1,0,0,0,0,0,0,0,0
2,58.0,2,9,34000.0,0,0,1,0,0,0,0,0,0,0,0
2,45.0,3,3,26000.0,0,1,0,0,0,0,0,0,0,0,0
1,45.0,5,5,24000.0,0,0,0,0,0,0,0,1,0,0,0
2,58.0,3,3,37000.0,0,0,0,0,0,0,0,0,0,0,1
3,74.0,4,4,51000.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,1,4,98000.0,0,1,0,0,0,0,0,0,0,0,0
4,110.0,3,9,88000.0,0,0,0,0,0,0,0,1,0,0,0
3,70.0,2,4,60000.0,1,0,0,0,0,0,0,0,0,0,0
4,80.0,5,5,45000.0,0,0,0,0,1,0,0,0,0,0,0
3,100.0,4,12,54000.0,0,0,0,0,1,0,0,0,0,0,0
4,110.0,3,10,73000.0,0,0,0,0,0,0,0,0,1,0,0
1,46.0,7,9,39500.0,0,0,0,0,0,0,0,1,0,0,0
3,78.0,2,4,56000.0,0,0,0,0,1,0,0,0,0,0,0
2,48.0,3,3,33000.0,0,1,0,0,0,0,0,0,0,0,0
4,99.0,1,4,72000.0,0,0,0,0,0,0,0,1,0,0,0
1,29.0,9,9,15714.0,0,0,0,0,0,0,0,0,1,0,0
2,65.0,2,9,52500.0,0,0,0,0,0,0,0,0,1,0,0
2,50.0,1,5,52000.0,0,1,0,0,0,0,0,0,0,0,0
5,300.0,3,8,425000.0,1,0,0,0,0,0,0,0,0,0,0
4,80.0,1,4,58000.0,0,0,0,0,1,0,0,0,0,0,0
2,54.0,5,5,30000.0,0,0,0,0,1,0,0,0,0,0,0
3,90.0,2,5,65000.0,0,0,0,0,1,0,0,0,0,0,0
2,50.0,4,4,33000.0,0,0,0,0,1,0,0,0,0,0,0
4,91.0,2,4,65000.0,0,0,0,0,1,0,0,0,0,0,0
2,61.0,2,4,39000.0,1,0,0,0,0,0,0,0,0,0,0
3,101.0,8,9,125000.0,0,0,0,0,0,0,0,1,0,0,0
3,74.0,8,9,59500.0,0,0,0,0,0,0,0,0,0,0,1
3,72.0,2,9,58999.0,0,0,0,0,0,0,1,0,0,0,0
3,90.0,2,9,51000.0,0,1,0,0,0,0,0,0,0,0,0
3,65.5,2,4,60800.0,0,0,0,0,0,0,0,0,1,0,0
3,73.0,5,5,39000.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,1,4,30000.0,0,1,0,0,0,0,0,0,0,0,0
2,40.0,1,3,26000.0,0,1,0,0,0,0,0,0,0,0,0
2,40.0,5,5,31500.0,0,1,0,0,0,0,0,0,0,0,0
1,44.0,2,9,27000.0,0,0,0,0,0,0,0,0,1,0,0
2,60.0,4,5,37000.0,0,0,0,0,0,0,0,1,0,0,0
1,59.0,3,6,23600.0,0,0,0,0,0,0,0,0,0,0,1
2,47.0,5,5,32000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,1,5,70000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,5,5,43000.0,0,0,0,0,1,0,0,0,0,0,0
3,78.0,4,4,55000.0,0,0,0,0,0,0,0,1,0,0,0
2,60.0,6,9,34000.0,0,1,0,0,0,0,0,0,0,0,0
2,42.0,4,5,28500.0,0,0,0,0,0,1,0,0,0,0,0
2,42.0,2,5,33500.0,0,1,0,0,0,0,0,0,0,0,0
2,55.0,5,5,35000.0,0,1,0,0,0,0,0,0,0,0,0
1,42.0,2,5,28000.0,0,0,0,0,1,0,0,0,0,0,0
2,55.0,4,4,35000.0,0,1,0,0,0,0,0,0,0,0,0
2,50.0,4,4,33500.0,0,0,0,0,0,0,0,1,0,0,0
1,44.0,5,7,29000.0,0,0,0,1,0,0,0,0,0,0,0
3,70.0,2,4,70000.0,0,0,0,0,0,0,1,0,0,0,0
2,36.0,1,4,30000.0,0,0,0,0,0,0,0,0,1,0,0
4,138.0,5,9,295000.0,0,1,0,0,0,0,0,0,0,0,0
2,52.0,1,5,31000.0,0,1,0,0,0,0,0,0,0,0,0
3,75.0,6,8,115000.0,0,0,0,0,0,0,0,0,1,0,0
3,75.0,5,9,64700.0,0,0,0,0,0,0,0,0,0,0,1
2,50.0,3,4,40000.0,0,1,0,0,0,0,0,0,0,0,0
3,78.0,6,9,55000.0,0,0,0,0,0,0,1,0,0,0,0
3,61.0,4,4,60000.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,5,5,27500.0,0,0,0,0,1,0,0,0,0,0,0
1,42.0,3,5,32000.0,0,0,0,0,1,0,0,0,0,0,0
4,80.0,5,5,48000.0,0,0,0,0,1,0,0,0,0,0,0
2,42.0,1,4,32000.0,0,0,0,0,1,0,0,0,0,0,0
2,98.0,6,8,95000.0,0,0,0,0,0,0,0,0,1,0,0
3,70.0,3,4,41000.0,0,0,1,0,0,0,0,0,0,0,0
3,75.0,4,9,62000.0,0,0,0,0,0,0,0,0,0,0,1
3,130.0,3,9,155000.0,0,1,0,0,0,0,0,0,0,0,0
4,120.0,1,4,135000.0,1,0,0,0,0,0,0,0,0,0,0
3,56.0,1,7,45000.0,0,0,0,1,0,0,0,0,0,0,0
3,70.0,1,4,60000.0,0,0,0,0,0,0,0,1,0,0,0
3,98.0,8,10,60000.0,0,0,0,0,0,1,0,0,0,0,0
5,100.0,4,4,54000.0,0,0,1,0,0,0,0,0,0,0,0
4,121.0,5,9,115000.0,1,0,0,0,0,0,0,0,0,0,0
2,58.0,4,5,33500.0,0,0,0,0,0,0,0,1,0,0,0
4,92.0,2,5,55000.0,1,0,0,0,0,0,0,0,0,0,0
3,80.0,8,9,41000.0,0,0,0,1,0,0,0,0,0,0,0
3,72.0,4,4,41000.0,0,1,0,0,0,0,0,0,0,0,0
1,41.0,2,2,19000.0,0,0,0,0,0,0,0,0,0,0,0
4,200.0,4,5,220000.0,0,0,0,0,0,0,0,1,0,0,0
5,280.0,6,8,320000.0,0,0,0,0,0,0,0,1,0,0,0
4,83.0,5,5,40000.0,0,0,1,0,0,0,0,0,0,0,0
3,72.0,3,4,95000.0,0,0,0,0,0,0,0,0,1,0,0
3,60.0,4,4,29000.0,0,1,0,0,0,0,0,0,0,0,0
3,76.0,5,9,43500.0,0,0,0,0,0,0,0,0,1,0,0
1,38.0,2,5,27500.0,0,0,0,0,0,0,0,0,1,0,0
1,27.0,3,3,19500.0,0,0,0,0,0,1,0,0,0,0,0
2,58.0,5,5,41000.0,0,0,0,0,0,0,0,0,1,0,0
4,80.0,5,5,47000.0,0,1,0,0,0,0,0,0,0,0,0
3,80.0,4,4,88000.0,0,1,0,0,0,0,0,0,0,0,0
1,36.0,4,4,21000.0,0,1,0,0,0,0,0,0,0,0,0
5,254.0,1,8,285000.0,0,0,0,0,0,0,0,1,0,0,0
6,252.0,1,8,285000.0,0,0,0,0,0,0,0,1,0,0,0
1,40.0,2,4,26500.0,0,0,0,0,1,0,0,0,0,0,0
2,52.0,3,4,75000.0,0,0,0,0,0,0,0,1,0,0,0
2,65.0,5,9,71000.0,1,0,0,0,0,0,0,0,0,0,0
2,48.0,3,4,31000.0,0,0,0,0,0,1,0,0,0,0,0
2,85.0,5,9,105000.0,0,0,0,0,0,0,0,1,0,0,0
2,59.0,3,6,25408.0,0,0,0,0,0,0,0,0,0,0,1
1,32.0,3,4,30000.0,0,0,0,0,0,1,0,0,0,0,0
3,65.0,2,2,32500.0,1,0,0,0,0,0,0,0,0,0,0
2,68.0,5,5,44500.0,1,0,0,0,0,0,0,0,0,0,0
3,72.0,8,9,55000.0,0,0,0,0,0,0,1,0,0,0,0
